,_id,bambini,pattinatori,descrizione,ultimo_aggiornam,link_imm_percorso
455,5160, No, No,"
Si parte da viale Bismantova ne' pressi di Castelnuovo Monti e ci si inoltra per la strada che sale verso la Pietra di Bismantova (dislivello circa 150 m.) fino all'eremo.

Nei pressi dell'eremo,dal parcheggio (lasciando la bici) è possibile proseguire a piedi verso la sommità della Pietra.

Questo itinerario fa da corollario dell'itinerario: Gatta (anello).


"," 22 luglio 14

",https://www.piste-ciclabili.com/print/5160-eremo_di_bismantova
456,2783, No, No,"
Strade bianche, bel panorama, media difficolta

"," 28 gennaio 11

",https://www.piste-ciclabili.com/print/2783-faenza_-_converselle_-_petrignone_-_ciola_(anello)
457,5432, No, No,"
Itinerario da Faenza a Monte Paolo.

A gennaio c'era parecchio fango

"," 16 marzo 15

",https://www.piste-ciclabili.com/print/5432-faenza_-_monte_paolo
458,2771, No, No,"
Percorso per mountain bike attraverso calanchi


","e 15

",https://www.piste-ciclabili.com/print/2771-faenza_-_olmatello_-_rio_chi%EF%BF%BD_-_monticino_-_brisighella_(anello)
459,4587, Si, No,"
Percorso semplice di circa 35 km, interamente pianeggiante, adatto a una escursione in giornata anche con visita della città.

Si alternano paesaggi rurali molto curati e sentieri arginali più ""selvaggi"" ma sempre senza alcuna difficoltà. Consigliate bici ibride per gli sterrati, soprattutto in caso di piogge recenti.

L'itinerario è interamente sotto il sole e, nei mesi più caldi, va fatto al mattino preferibilmente entro le 11 (sperimentato ieri 21 luglio). Nelle giornate torride attendere l'imbrunire per il rientro, oppure tornare in treno.

A Faenza, se si trasportano le bici con un veicolo, si può benissimo iniziare fuori dal centro (zona via Formellino) parcheggiando con facilità.

Una possibile variante per l'arrivo: a via Dismano (punto S) attraversare il ponte verso dx, prendere poi a sx via Marabina che porta direttamente al Lido di Dante e al mare.

"," 20 agosto 13

",https://www.piste-ciclabili.com/print/4587-faenza_-_ravenna
460,2763, No, No,"
Si sale fino all'Olmatello, si prosegue verso la Pideura per poi scendere a Rio chie.

Da lì si va a prender la salita di Torre del Marino, si scende e si risale (dura) a San Cristoforo per poi tornare a Faenza.

"," 8 gennaio 11

",https://www.piste-ciclabili.com/print/2763-faenza_-_torre_del_marino
461,2759, No, No,"
Percorso mtb divertente senza grandi pendenze si puo aggiungere anche il guado della chiusa ma solo nei periodi di scarsa pioggia

"," 5 gennaio 11

",https://www.piste-ciclabili.com/print/2759-faenza_-_torre_di_oriolo_-_laghetto_del_sole
462,2772, No, No,"
Variante Faenza Villavezzano

"," 22 gennaio 11

",https://www.piste-ciclabili.com/print/2772-faenza_collina
463,2923, Si, Si,"
Ciclopedonale che dalla stazione FS permette di raggiungere viale 4 novembre. La ciclabile è abitualmente usata da pedoni: fare attenzione.

","e 11

",https://www.piste-ciclabili.com/print/2923-faenza:_via_baccarini
464,4626, No, No,"
Strada di alta montagna da fare in MTB soprattutto la parte finale con fondo non asfaltato, in inverno è coperta di neve quasi sempre

"," 12 agosto 13

",https://www.piste-ciclabili.com/print/4626-fanano_-_ospitale_-_osteria_-_passo_di_croce_arcana
465,1782, Non votato, Si,"
Partenza da Fanano (650 mt s.l.m.), seguire la strada che porta al Cimoncino ed al paese di Canevare. Passato Canevare si prosegue lungo la strada (Via Cimone) fino al lago della Ninfa.

Dal lago della ninfa bisogna imboccare la strada militare (è consentito il transito in bici o a piedi) che porta al Cimoncino, a Pian Cavallaro (1880 mt s.l.m.) e successivamente al Mt. Cimone (2165 mt s.l.m.).

Il percorso è asfaltato (escluso un piccolissimo tratto vicino al Lago della Ninfa) fino a Pian Cavallaro, la MTB è necessaria se si vuole raggiungere la vetta del Cimone, in quanto c'è da percorre un sentiero sterrato che si inerpica intorno al monte.
Il panorama è stupendo, sopratutto nell'ultimo tratto verso Pian Cavallaro.

Inoltre stando a quanto scritto su Wikipedia ""Considerando la risoluzione spaziale dell'occhio umano, la cima del Monte Cimone è il punto geografico dal quale si vede più superficie italiana. In condizioni di ottima visibilità, infatti, si può scorgere all'orizzonte tutto l'arco alpino, il mar Adriatico, il monte Amiata, l'Argentario, il mar Tirreno, l'isola d'Elba, la Corsica e l'isola di Capraia."" la vetta del Cimone merita di essere raggiunta.


"," 17 ottobre 11

",https://www.piste-ciclabili.com/print/1782-fanano_-_pian_cavallaro_(m.te_cimone)
466,5071, No, No,"
Bel giretto, consiglio sempre dove possibile di stare sulle SP meno trafficate e più godibili anche se l'asfalto è un po' grosso e c'è qualche buca.

Da Solaro all'Albareto si è un po' stanchi sono 2KM un po' duri ma da li è solo discesa. A Nicelli c'è un ottimo agriturismo ma bisogna cercarlo un po'.

Ristori non mancano a Ferriere, Mareto e S. Savino. Con Google Maps sono circa 42KM anche se risultano meno sul sito

"," 12 maggio 14

",https://www.piste-ciclabili.com/print/5071-farini_-_albareto_(anello)
467,5019, No, No,"
La ss654 non è molto trafficata, ma sono sempre preferibili le sp8 ecc. più tranquille e piacevoli anche se l'asfalto è più grosso e c'è qualche buca, per ciò consiglio mountain bike.

Centenaro sono tante frazioncine, una stradina vale l'altra, se si sbaglia poco male 'tutte le strade portano a Farini'
"," 6 maggio 14

",https://www.piste-ciclabili.com/print/5019-farini_-_ferriere_-_centenaro_(anello)
468,5016, No, No,"
Abbandonata la ss654 piacevole e traffico quasi inesistente, molte stradine si ricongiungono e si intersecano, questa è la più pedalabile.

Per completare l'anello si scende lungo la sp51 fino all'incrocio con la ss654, sono circa 8km in più, asfalto grosso, tornanti e qualche buca.
Segnalazione di LucianoG

"," 6 maggio 14

",https://www.piste-ciclabili.com/print/5016-farini_-_groppallo:_via_lavaiana
469,373, Non votato, Non votato,"
Corto ma bello e circondato da piante.

Molto gradevole da percorrere durante la stagione calda.

Attenzione ai pedoni perchè è anche pista pedonale.

"," 7 febbraio 08

",https://www.piste-ciclabili.com/print/373-felegara_-_sant%27andrea_bagni
470,1207, Si, Non votato,"
Ciclabile su percorso alternativo dal centro verso il quartiere residenziale (zona Centro Ippico).

"," 28 febbraio 09

","https://www.piste-ciclabili.com/print/1207-ferrara_-_baluardo_di_s.antonio,_via_bologna"
471,5271, No, No,"
Percorso che inizia visitando Ferrara , citta delle Biciclette poi lungo strade a basso traffico si costeggiano canali fino ad Altedo dove è possibile visitare l'oasi di Bentivoglio.

Proseguendo si passano da zone dove le cave di ghiaia sono diventate leghetti per la pesca o oasi per animali. Per finire si passa dal Parco Angeletti per arrivare alla stazione di Bologna.

Percorso da fare non in piena estate per il caldo

"," 5 ottobre 14

",https://www.piste-ciclabili.com/print/5271-ferrara_-_bologna
472,3672, Si, No,"
Ciclabile che porta dalla città estense a Bondeno lungo il corso del fiume Burana.

"," 16 agosto 14

",https://www.piste-ciclabili.com/print/3672-ferrara_-_bondeno
473,47, Si, Si,"
Interessante percorso che si snoda da Ferrara utilizzando la ciclabile fino a Francolino, da dove si prende la ciclabile (progetto Eurovelo) sull'argine del Po fino a Ruina (comune di Ro).

Qui, dopo un breve tratto di strada, si attraversa la strada provinciale 14 e si prende la strada comunale Vigara (ciclabile, ammessi i veicoli dei soli residenti).

Poco prima dell'abitato di Saletta si svolta sulla sx in direzione Cà Matte, quindi dopo un paio di chilometri si segue una stradina a sx che porta alla chiesetta di San Venanzio.

"," 23 novembre 12

",https://www.piste-ciclabili.com/print/47-ferrara_-_copparo_(chiesa_di_s._venanzio)
474,2342, No, No,"
Il percorso parte da via Svizzera dove è possibile lasciare l'auto nel parcheggio.

Il percorso inizia su asfalto fino a Focomorto dove si comincia il tratto sterrato fino a Fossalta a parte qualche centinaio di metri di attraversamento strade.

Il fondo è da MTB almeno fino a Fossalta. Il ritorno al limite incontra una strada bianca.

Traffico lo si incontra solo negli attraversamenti di strada.

Il tipo di percorso potrebbe non essere praticabile per via del mancato sfalcio erba e se è piovuto da poco per le notevoli pozzanghere che si formano.

"," 16 giugno 10

",https://www.piste-ciclabili.com/print/2342-ferrara_-_fossalta
475,1464, Si, Si,"
Strade a scarso o assente traffico automobilistico.

Percorso poco ombreggiato, ma che permette di godere dei paesaggi della campagna tipica ferrarese.

La durata del percorso è molto variabile, considerato il tragitto molto scorrevole e privo di dislivelli; per questo motivo si rivela adatto a tutti. Una resistenza dalle 2 alle 4 ore è comunque indispensabile!

Se decidete di fare solamente l'andata tenete presente che sulle corriere Lidi - Ferrara non è presente il trasporto bici.
L'unica possibilità è di andare in bici fino a Codigoro per poi prendere il treno che riporta fino alla stazione di Ferrara.

"," 20 settembre 11

",https://www.piste-ciclabili.com/print/1464-ferrara_-_lido_nazioni
476,912, No, Non votato,"
Ciclabile di collegamento tra Ferrara e piccoli centri limitrofi.

"," 16 ottobre 08

",https://www.piste-ciclabili.com/print/912-ferrara_-_porotto_-_cassana
477,3718, No, No,"
Itinerario semplice ma che diventa trafficato nelle ore serali.

","e 12

",https://www.piste-ciclabili.com/print/3718-ferrara_-_san_bartolomeo
478,37, No, No,"
Da Ferrara si prende, poco prima di Mizzana, il corridoio ciclopedonale del Burana, che porta fino a Bondeno tra due filari di pioppi costeggiando l'omonimo canale Burana.

Al termine si supera il ponte sul Cavo Napoleonico e si riprende un breve tratto di strada; quindi, entrati nell'abitato di Bondeno, si supera il ponte sul Panaro e, seguendo l'argine sinistro, si perviene a Stellata, dove campeggia l'antica Rocca.

"," 23 novembre 12

",https://www.piste-ciclabili.com/print/37-ferrara_-_stellata
479,3740, No, No,"
Un giro semplice per allenamento

"," 6 maggio 12

",https://www.piste-ciclabili.com/print/3740-ferrara_-_torre_fossa
480,1353, No, Si,"
Ciclabile lungo il Po, che partendo da Ferrara consente di raggiungere le valli di Comacchio

"," 3 maggio 09

",https://www.piste-ciclabili.com/print/1353-ferrara_-_villaggio_dei_pescatori
481,5485, Si, No,"
Si parcheggia alla Piscina di via Bacchelli, si inbocca la ciclabile uscenda dal parcheggio verso destrae ci si avvia verso il parco Bassani, lo si attraversa e si raggiunge via Canapa, la si percorre verso la Motorizzazione civile, si supera e si continua fino al sottopasso della ferrovia che porta in località Barco.

Via Bentivoglio si percorre tutta fino a Pontelagoscuro, si prosegue fino a via ricostruzione e ci si immette in via Lavezzola. quando si scende dalla curva dell'argine sulla destra si prosegue per strada sterrata e la si segue fino a raggiungere in canile comunale direzione città. Si gira dietro il centro dell'Hera e si arriva su via Gramicia, la si percorre fino ad arrivare su via Bacchelli e si chiude il giro.

"," 1 maggio 15

",https://www.piste-ciclabili.com/print/5485-ferrara:_argine_destra_po_e_ritorno
482,786, No, No,"
Pista ciclabile protetta a lato della carreggiata, Porta Paola, centro commerciale Ipercoop

"," 14 settembre 08

","https://www.piste-ciclabili.com/print/786-ferrara:_centro_storico_porta_paola,_centro_commerciale"
483,3362, Si, Si,"
Pista ciclabile che parte da Via Modena e percorre gran parte di via Cesare Diane.

"," 2 settembre 11

",https://www.piste-ciclabili.com/print/3362-ferrara:_ciclabile_via_cesare_diane
484,2025, No, Non votato,"
Partenza da Piazzale medaglie d'oro prendendo la via delle mura si prosegue fino al CUS (Centro universitario sportivo) dove ad un certo punto la strada non è più asfaltata fino al canile municipale.

Da lì in poi è stradone di campagna fino all'incrocio con via Lavezzola. Inizia il tratto ""Destra Po"" fino a Francolino da dove si abbandona la ""Destra Po"" e su ciclabile asfaltata si ritorna a Ferrara.

"," 6 marzo 10

",https://www.piste-ciclabili.com/print/2025-ferrara:_giro_mura_fino_al_po_e_ritorno
485,2065, No, Non votato,"
Tour in bicicletta di Ferrara

"," 24 marzo 10

",https://www.piste-ciclabili.com/print/2065-ferrara:_parco_urbano
486,955, No, Non votato,"
Ciclabile Parco Urbano, prossimità Pista di Circonvalazione esterna, nel primo tratto da punto A a Punto c con doppio senso in entranbi i lati della carreggiata.

"," 30 ottobre 08

",https://www.piste-ciclabili.com/print/955-ferrara:_parco_urbano_-_frazione_barco
487,875, Si, Non votato,"
Ciclabile per 2/3 al difuori delle mura della città a semicerchio

"," 9 ottobre 08

",https://www.piste-ciclabili.com/print/875-ferrara:_percorso_fuori_mura
488,863, Si, Non votato,"
Ciclabile esterna mura

"," 5 ottobre 08

",https://www.piste-ciclabili.com/print/863-ferrara:_porta_paola_-_via_vincenzo_domenico_chendi
489,954, Si, Si,"
Ciclabile dalla stazione centrale verso il centro

"," 30 ottobre 08

",https://www.piste-ciclabili.com/print/954-ferrara:_stazione_centrale_-_corso_isonzo
490,944, Si, Non votato,"
Ciclabile di collegamento tra stazione centrale e quartieri residenziali zona sud

"," 28 ottobre 08

",https://www.piste-ciclabili.com/print/944-ferrara:_stazione_centrale_-_via_carlo_porta
491,878, Si, Si,"
Ciclabile di congiungimento tra Ferrara e Pontegradella

"," 9 ottobre 08

",https://www.piste-ciclabili.com/print/878-ferrara:_via_antonio_pacinotti_-_ponte_gradella
492,1440, No, Non votato,"
Ciclopedonale Zona Ippodromo aree verdi

"," 29 maggio 09

",https://www.piste-ciclabili.com/print/1440-ferrara:_via_bologna_-_ippodromo
493,945, Non votato, Non votato,"
Ciclabile di collegamento zona residenziale

"," 28 ottobre 08

",https://www.piste-ciclabili.com/print/945-ferrara:_via_dell%27aeroporto
494,1254, No, No,"
Ciclabile via Foro Boario, ombreggiata

"," 28 marzo 09

",https://www.piste-ciclabili.com/print/1254-ferrara:_via_foro_boario
495,1036, No, Non votato,"
Ciclabile di collegamento tra il parco e la zona est periferica della città.

"," 1 dicembre 08

",https://www.piste-ciclabili.com/print/1036-ferrara:_via_lanfranco_caretti_-_parco_urbano_bassani
496,877, Si, No,"
Ciclopedonale Via Pomposa

"," 9 ottobre 08

",https://www.piste-ciclabili.com/print/877-ferrara:_via_pomposa
497,953, No, Non votato,"
Ciclabile dal centro zona stazione a zona residenziale Viale Padova

"," 30 ottobre 08

",https://www.piste-ciclabili.com/print/953-ferrara:_viale_po_-_via_padova
498,534, Si, No,"
Pista sul marciapiede fino alla seconda rotonda; poi, dal punto C al punto D, prosegue vicino alla strda, ma è in costruzione una ciclabile sull'altro lato della carreggiata.

"," 22 maggio 08

",https://www.piste-ciclabili.com/print/534-fidenza:_centro_commerciale_-_ospedale_vaio
499,4927, No, No,"
E' un percorso ciclo-turistico nelle colline parmensi (Salsomaggiore, Tabiano Bagni, S. Margherita, Noceto e Costamezzana), per un totale di 48 km.

E' possibile ridurre il percorso a 35 Km se a S. Margherita si devia a dx per Pieve di Cusignano.

"," 27 gennaio 14

",https://www.piste-ciclabili.com/print/4927-fidenza:_le_dolci_colline
500,3949, No, Si,"
Dalla zona Fieristica porta in periferia in direzione Ferrara

"," 20 agosto 12

",https://www.piste-ciclabili.com/print/3949-fiera_-_dozza
501,3950, No, No,"
Da finale emilia al supermercato lidl

"," 20 agosto 12

",https://www.piste-ciclabili.com/print/3950-finale_emilia_-_lidl
502,4502, Si, No,"
Bel giro nelle localita tristemente colpite dal terremoto del 2012 ottime piste ciclabili

"," 21 maggio 13

",https://www.piste-ciclabili.com/print/4502-finale_emilia_-_mirandola_-_finale_emilia
503,124, Non votato, Non votato,"
Si procede sull'argine del fiume Panaro

"," 3 giugno 11

",https://www.piste-ciclabili.com/print/124-finale_emilia_-_pontelagoscuro
