,_id,bambini,pattinatori,descrizione,ultimo_aggiornam,link_imm_percorso
1410,2295, Non votato, Non votato,"
Si parte da San Severino Marche e imbocchiamo la strada forestale che sale nella zona di Torre Beregna.
La salita è molto lunga (circa 10 km!) ma non presenta strappi troppo ripidi.

A circa metà strada troviamo il rifugio ""Manfrica"" dove è possibile fare una sosta.

Il percorso continua ancora in salita all'ombra di un bel bosco.

Si arriva in località ""Torre Beregna"": la vista è da dove bellissima e spazia dalle principali vette dei Monti Sibillini fino al Monte Conero.

Ora il percorso continua in discesa in direzione Crispiero.
La discesa è molto divertente e lunga.

Si scende fino alla sottostante Valle del Potenza.
Da qui il percorso continua pianeggiante lungo il fiume Potenza.

Prima di arrivare a San Severino Marche ci si può inoltrare nella Valle dei Grilli (di notevole interesse naturalistico, storico e religioso) fino al Santuario rupestre di S.Eustachio.

Il percorso va fatto in senso orario e si presta ad essere allacciato ai numerosi altri percorsi indicati nella zona.
Durante il percorso è possibile trovare numerose indicazioni escursionistiche.

"," 24 maggio 10

",https://www.piste-ciclabili.com/print/2295-san_severino_marche:_giro_del_monte_d%27aria
1411,2159, Non votato, Non votato,"
Un bel percorso alla scoperta della valle dei grilli e delle grotte di Sant'Eustachio.

Il percorso parte appena fuori al paese di san severino marche e prosegue in direzione Castelraimondo su comoda stradina imbrecciata.

Si costeggia a tratti la ferrovia, a tratti il fiume potenza per poi risalire lungo la valle dei grilli.

","e 10

",https://www.piste-ciclabili.com/print/2159-san_severino_marche:_valle_dei_grilli_e_grotte_di_sant%27eustachio
1412,2296, Non votato, Non votato,"
La variante consente di accorciare il giro del Monte d'Aria.
Il percorso si sviluppa in un ambiente particolarmente selvaggio e affascinante.

E' per segnalato con cartelli escursionistici e si sviluppa interamente all'interno di fitta vegetazione.

In qualche punto è necessario scendere dalla bici (qualche facile passaggio su pietra o attraversamento di torrente).
Dal Rifugio Manfrica prendete il sentiero che scende in direzione della Valle dei Grilli (seguire indicazioni).

Seguire sempre le indicazioni fino a giungere al Santuario rupetre di S.Eustacchio dove è possibile fare una sosta.
Da qui si prosegue lungo la Valle dei Grilli su comoda strada imbrecciata.

Per il rientro a San Severino Marche si imbocca la bella pista ciclabile lungo il Fiume Potenza.

"," 24 maggio 10

",https://www.piste-ciclabili.com/print/2296-san_severino_marche:_variante_al_giro_del_monte_d%27aria
1413,2071, Non votato, Non votato,"
Bel percorso su sentiero, adatto alle mountain bike

"," 26 marzo 10

",https://www.piste-ciclabili.com/print/2071-santa_maria_maddalena_-_monte_fiegni
1414,2168, Non votato, Non votato,"
Un percorso impegnativo da fare in Mtb.

Si parte dal parcheggio sul lago del caccamo e rapidamente si sale fino alla chiesa di Santa Maria Maddalena.

All'arrivo vi attende una bella area di sosta per riposarvi e godere del bel panorama.

Si prosegue sulla strada in terra battuta che parte dietro la chiesa e rapidamente si sale sui fianchi del Monte Fiegni. Il sentiero è sempre ben visibile e la veduta è a 360 gradi (dalle creste dei Monti Sibillini al mare Adriatico). Da qui inizia la discesa. Dapprima sulla cresta del monte Pietrella, poi sul fianco della montagna all'interno del bosco. Il sentiero si collega al ""percorso delle Carbonaie"", un percorso allestito dal Parco.

E' possibile trovare numerose aree di sosta. Giunti a Montaldo si prosegue in direzione Vestignano e Croce e percorrendo il ""sentiero del partigiano"" si raggiunge il punto di partenza.

Il percorso fa parte di uno dei 14 anelli ciclabili descritti nella guida del Parco dei Sibillini.

","e 10

",https://www.piste-ciclabili.com/print/2168-santa_maria_maddalena_-_monte_fiegni:_1%EF%BF%BD_variante_per_la_discesa
1415,2266, Non votato, Non votato,"
Un percorso impegnativo da fare in Mtb.

Si parte dal parcheggio sul lago del caccamo e rapidamente si sale fino alla chiesa di Santa Maria Maddalena.

All'arrivo vi attende una bella area di sosta per riposarvi e godere del bel panorama.

Si prosegue sulla strada in terra battuta che parte dietro la chiesa e rapidamente si sale sui fianchi del Monte Fiegni. Il sentiero è sempre ben visibile e la veduta è a 360 gradi (dalle creste dei Monti Sibillini al mare Adriatico).

Da qui in poi divertimento puro, con una lunga discesa tra prati, boschi e sentiero imbrecciato fino a raggiungere labitato di Montalto.
Dall'abitato di Montaldo il rientro al punto di partenza avviene seguendo i numerosi percorsi indicati nella zona.

"," 19 maggio 10

",https://www.piste-ciclabili.com/print/2266-santa_maria_maddalena_-_monte_fiegni:_2%EF%BF%BD_variante_per_la_discesa
1416,2312, Non votato, Non votato,"
Una variante di percorso da fare in Mtb per scendere dalla Chiesa di Santa maria Maddalena (Mt. Fiegni).

Si parte dal parcheggio sul lago del caccamo e rapidamente si sale fino alla chiesa di Santa Maria Maddalena.

All'arrivo vi attende una bella area di sosta per riposarvi e godere del bel panorama.

Si prosegue sulla strada in terra battuta che parte dietro la chiesa. A 200 mt dalla chiesina la strada prende 3 direzioni: continuate su quella di mezzo che scende in mezzo al vallone.

Prendete subito dopo il sentiero che prosegue sulla sinistra fino ad arrivare in prossimità di un boschetto. Qui prendente il sentiero che scende sulla destra (in pratica di fianco al boschetto). Il sentiero è sempre ben visibile.

Da qui in poi divertimento puro, con una lunga discesa tra prati, boschi e sentiero imbrecciato fino a raggiungere la strada asfaltata tra Vestignano e Montaldo.

"," 26 maggio 10

",https://www.piste-ciclabili.com/print/2312-santa_maria_maddalena_-_monte_fiegni:_3%EF%BF%BD_variante_per_la_discesa
1417,2415, Si, Non votato,"
Itinerario turistico segnalato e inserito tra i percorsi escursionistici da fare in Mtb, cavallo o a piedi nei dintorni di Sarnano.
Si parte dal ""tabellone dei sentieri"" in via Benedetto Costa e, seguendo la segnaletica di colore Rosa n.1 in direzione Morelli, si arriva fino alla frazione Pianelle. Sulla destra si può ammirare la catena dei Monti Sibillini.
Lasciata la strada asfaltata inizia un tratto di salita con fondo sterrato fino a loc. Marinella (Centro Turistico Montanaria), poi attraverso un bosco di castagni si rientra a Sarnano.

"," 29 giugno 10

",https://www.piste-ciclabili.com/print/2415-sarnano:_itinerario_turistico_n.1
1418,2161, Non votato, Non votato,"
Un bel percorso per scoprire i dintorni di Sarnano.

Il percorso fa parte di alcuni circuiti tracciati dalle locali associazioni. Si parte dal centro di Sarnano e, seguendo la segnaletica color azzurro, si sale fino alla frazione di Nocelleto.

Da qui si procede su strada imbrecciata fino al bivio per la valle dei Tre Santi. La stradina ora procede all'interno di un bel bosco di castagni fino ad arrivare a destinazione, dove troverete una sorgente.

Il percorso continua scendendo verso la meravigliosa abbazia di piobbico per una sosta. Si riparte e si sale fino alla frazione di stinco e, sempre seguendo la segnaletica azzurra, si prosegue in direzione Colpastine.

Da qui l'itinerario prosegue prevalentemente in discesa fino a raggiungere il centro di Sarnano.

","e 10

",https://www.piste-ciclabili.com/print/2161-sarnano:_la_valle_dei_tre_santi_e_l%27abbazia_di_piobbico
1419,1177, Non votato, No,"
Questo percorso consente di evitare traffico facendo un po' di salita nella direttrice Genga Sassoferrato.

Il tratto più entusiasmante e meno faticoso è da
Sassoferrato a San Fortunato Meleto; il percorso permette di vedere la zona sotto un profilo più campagnolo e scordarsi il traffico pesante, ad eccezione di qualche trattore agricolo.

"," 11 febbraio 09

",https://www.piste-ciclabili.com/print/1177-sassoferrato_-_san_fortunato_-_meleto
1420,672, Non votato, Si,"
Stada Proviciale a scarso traffico che fa ammirare le pendici del monte Catria e si sviluppa lungo la valle del fiume Sentino che nasce in umbria e finisce a San Vittore di Genga.

Questo percorso può essere intergrato con la pista ciclabile dell'Esino, cosi si ha un percorso che dal mare porta fino a Gubbio.

"," 18 agosto 08

",https://www.piste-ciclabili.com/print/672-sassoferrato_-_scheggia
1421,3483, No, No,"
Da Cagli si prende per Pianello, risalendo per 17 km il torrente Bosso lungo una salita dolce e graduale, finché in direzione Pietralunga si svolta a sinistra seguendo lindicazione per Gubbio, da dove inizia la salita vera e propria per la Serra di Burano.

Dopo un dislivello di 200 m inizia un gradevole saliscendi asfaltato per la provinciale di San Bartolomeo sul fianco meridionale della Serra di Burano, sempre in vista dellalta collina boscosa, più o meno allo stesso livello (600  800 metri).

La bella strada panoramica termina con la discesa che confluisce nella strada della Contessa, che congiunge Gubbio a Pontericcioli. Seguendo la Contessa verso Fano si può svoltare a destra seguendo lindicazione Tranquillo per una piccola strada asfaltata che giunge proprio a Pontericcioli, e da qui a Cantiano, seguendo la vecchia Flaminia ormai lasciata a chi ama le passeggiate, che continua fino a Cagli, passando per la gola del Burano, chiudendo così lanello.

Quante macchine si saranno incontrate lungo tutto il percorso? Molto poche, tanto che questo percorso assomiglia quasi a una ciclabile vera e propria.

"," 30 ottobre 11

",https://www.piste-ciclabili.com/print/3483-serra_di_burano:_dal_fiume_bosso_al_torrente_burano
1422,2100, Non votato, No,"
Descrivo questo percorso come dura deviazione per strada chiusa della gola della rossa.

in alternativa se venite dal mare passate per il paese di Sant'Elia - GROTTE - Castelletta.

","e 10

",https://www.piste-ciclabili.com/print/2100-serra_san_quirico_-_san_pietro_-_castelletta_-_genga_stazione
1423,2040, Non votato, Non votato,"
Bel percorso immerso nella natura con fondo misto, in gran parte su sentiero.

"," 18 marzo 10

",https://www.piste-ciclabili.com/print/2040-serrapetrona_-_buca_terremoto
1424,2047, No, Non votato,"
Itinerario panoramico che gira intorno al monte Letegge, in parte su strade asfaltate, in parte su suggestivi sentieri.

Facilmente collegabile ad altri itinerari segnalati nella zona.

"," 14 giugno 10

",https://www.piste-ciclabili.com/print/2047-serrapetrona:_giro_del_monte_letegge
1425,2302, Non votato, Non votato,"
Un bel giro che vi consente di raggiungere la vetta del Monte Letegge.
Si parte da Serrapetrona, in località ""Villa d'Aria"".

Si prosegue su strada asfaltata fino a raggiungere la località ""Torre Beregna"".
Da qui si prende il sentiero sulla sunistra che sale in cima al Monte Letegge.

La salita è lunga e un po' faticosa, ma raggiunta la cima il panorama ripaga delle fatiche per salire.

Da qui si prende il sentiero sulla sinistra che rapidamente vi fa scendere di quota.

La discesa è lunga e divertente. A un certo punto il sentiero volta decisamente sulla sinistra ed entra nel bosco. Proseguite fino al bivio con la strada forestale che sale da Castel San Venanzo. Voltate a destra e proseguite in discesa.
Rapidamente raggiungerete le prime case di Castel San Venanzo.
Da qui risalite fino al punto di partenza.
Il percorso si può allacciare agli altri percorsi segnalati nella zona.

"," 25 maggio 10

",https://www.piste-ciclabili.com/print/2302-serrapetrona:_in_vetta__al_monte_letegge_(2%EF%BF%BD_variante)
1426,2300, Non votato, Non votato,"
Un bel giro che vi consente di raggiungere la vetta del Monte Letegge.
Si parte da Serrapetrona, in località ""Villa d'Aria"".

Si prosegue su strada asfaltata fino a raggiungere la località ""Torre Beregna"".
Da qui si prende il sentiero sulla sunistra che sale in cima al Monte Letegge.

La salita è lunga e un po' faticosa, maaggiunta la cima il panorama ripaga delle fatiche per salire.

Da qui si prende il sentiero sulla sinistra che rapidamente vi fa scendere di quota fino a raggiungere il punto di partenza.

La discesa è lunga e divertente e necessita il guado di un torrente.

Il percorso si può allacciare agli altri percorsi segnalati nella zona.

"," 25 maggio 10

",https://www.piste-ciclabili.com/print/2300-serrapetrona:_in_vetta_al_monte_letegge
1427,2301, Non votato, Non votato,"
Una variante per la discesa dal Monte Letegge: arrivati alla sommità iniziate a scendere lungo il vallone che trovate alla vostra destra.

Rapidamente il sentiero scende di quota fino a ragiungere un bivio: prendete la destra e proseguite fino al punto di partenza.

"," 25 maggio 10

",https://www.piste-ciclabili.com/print/2301-serrapetrona:_in_vetta_al_monte_letegge_(1%EF%BF%BD_variante)
1428,2303, Non votato, Non votato,"
Il percorso inizia a Serrapetrona e sale fino in località Torre Beregna. La salita è lunga, ma non troppo impegnativa.

Giunti a Torre Beregna si prende il sentiero sulla sinistra che sale fino alla cime del monte Letegge. La salita è faticosa, ma il bellissimo panorama ripaga o sforzo.

Il percorso prosegue in quota attraversando i pascoli sommitali della montagna, per poi scendere facilmente fino alla frazione di Borgiano.

Per rientro a Serrapetrona si percorre la strada comunale asfaltata.

Il percorso si può allacciare ai numerosi altri percorsi segnalati nella zona.

"," 25 maggio 10

",https://www.piste-ciclabili.com/print/2303-serrapetrona:_in_vetta_al_monte_letegge_(3%EF%BF%BD_variante)
1429,2304, Non votato, Non votato,"
Una bella variante di percorso che vi consente di raggiungere la vetta del Monte Letegge e scendere da un'altro versante.

La variante inizia in località Torre Beregna.

Da qui si prende il sentiero sulla sunistra che sale in cima al Monte Letegge.
La salita è lunga e un po' faticosa ma il panorama ripaga le fatiche.

Giunti sulla cima si prende il sentiero che scende sulla destra in direzione della frazione ""Statte"".

Da qui si prosegue sulla forestale che taglia la mantagna e che - dopo aver attraversato le frazioni di ""Pozzuolo"" e ""Letegge"" - vi consentirà diraggiungere il punto di partenza.

Il percorso si può allacciare agli altri percorsi segnalati nella zona.

"," 25 maggio 10

",https://www.piste-ciclabili.com/print/2304-serrapetrona:_in_vetta_al_monte_letegge_(4%EF%BF%BD_variante)
1430,2721, No, No,"
Una bella variante di percorso che vi consente di raggiungere la vetta del Monte Letegge e scendere direttamente a Serrapetrona.

Dalla piazza di Serrapetrona prendere la strada asfaltata in direzione San Severino Marche. Dopo circa 1.50 km prendere la forestale a destra che sale in progressione a Castel San Venanzo, Villa d'Aria e Torre Beregna.

Giunti a Torre Beregna prendere il sentiero a sinistra che sale in cima al Monte Letegge. Dopo circa 300 mt troverete un sentiero sulla destra: imboccatelo e seguitelo in un facile sali-scendi per circa 2 km.

Da qui inizia la salita per la vetta del Monte Letegge, percorrendo una forestale che si inerpica all'interno di un vallone. La salita è lunga circa 1 km ed è un po' faticosa (comunque pedalabile). Il panorama ripaga le tutte le fatiche spese.

Dopo aver svalicato si prende la forestale sulla destra che ci conduce fino alla vetta del monte: vista suberba su tutti gli appennini umbro-marchigiani fino al Monte Conero.
La discesa è molto lunga e divertente: si imbocca il sentiero che dai prati sommitali scende direttamente al centro di Serrapetrona (vedere cartina e mollare i freni!).

L'itinerario si può allacciare agli altri percorsi segnalati nella zona.

"," 17 novembre 10

",https://www.piste-ciclabili.com/print/2721-serrapetrona:_in_vetta_al_monte_letegge_(5%EF%BF%BD_variante)
